x_1,x_2,Label
0.088896,-0.336733,C
-0.630699,-0.290388,C
-0.70233,-0.702548,I
0.036016,0.220726,I
-0.036735,-0.038218,N
0.080286,-0.112029,C
-0.052325,0.68133,N
-0.381956,-0.371617,C
-0.770121,0.493331,C
-0.252604,-0.020698,N
-0.101038,-0.010865,A
0.086754,-0.054063,C
-0.027465,-0.024203,N
-0.042682,-0.057754,N
-0.738319,0.006495,C
-0.164914,-0.135188,N
-0.020163,-0.03127,N
-0.000812,0.000884,I
-0.222696,-0.403063,C
0.003805,0.015338,M
-0.001379,-0.001965,N
0.246969,0.75036,N
0.653645,0.483381,A
0.136879,0.768054,N
0.421475,-0.67049,I
-0.017871,-0.034223,N
0.079652,-0.197377,C
0.734913,0.270044,A
0.322992,0.041643,M
-0.327793,0.466457,N
0.062112,0.549612,A
-0.031628,-0.856788,I
0.00907,0.056488,M
0.112372,-0.130527,C
0.441086,-0.082253,M
-0.266799,-0.375574,C
0.139939,-0.156635,C
0.211099,0.105172,M
0.039766,0.217438,I
-0.678683,-0.687972,M
-0.253232,0.418204,A
-0.083277,0.593304,A
0.397648,0.067168,M
-0.336773,0.230465,N
-0.671194,-0.123916,C
-0.346659,-0.047292,N
-0.253056,-0.434362,C
0.565759,-0.438086,I
0.528438,-0.365156,I
0.484221,0.61501,A
-0.036947,-0.075902,N
-0.10645,-0.03738,A
0.796042,0.231305,A
-0.245412,0.24087,A
0.30656,0.67763,N
0.297817,0.704598,N
-0.282732,0.34116,N
0.419995,-0.008669,M
-0.334559,-0.452206,C
-0.510341,-0.303795,C
-0.080944,-0.045424,N
-0.189129,-0.457768,C
-0.401304,-0.390457,C
-0.091115,-0.118437,N
-0.810108,0.090643,C
-0.134635,-0.09682,A
0.462845,-0.241161,M
-0.003365,0.044482,M
-0.139358,0.693886,N
0.250403,0.141175,M
-0.459648,-0.366566,C
-0.159286,-0.44696,C
-0.062166,-0.036746,A
-0.000547,0.726145,N
-0.004075,-0.779745,M
-0.274586,0.324499,A
-0.252815,0.344963,A
0.04459,0.679274,N
0.213195,0.220151,I
0.465955,-0.506922,M
-0.827347,0.484935,C
-0.317076,0.061917,N
0.913608,0.017875,A
-0.700267,0.065687,C
-0.2496,-0.075788,N
0.423185,-0.040142,M
0.540165,-0.337111,I
0.536419,-0.009728,I
-0.410287,-0.812911,M
-0.430843,0.178859,N
0.647438,-0.025222,I
0.61584,0.622111,N
-0.168241,-0.008051,A
0.020428,0.625992,N
-0.334984,0.277331,N
-0.813727,0.475732,C
0.552862,-0.435748,I
0.660121,-0.330753,I
-0.565979,-0.338601,C
-0.05484,-0.832162,M
0.366562,-0.543705,M
0.467676,-0.618429,I
-0.321622,0.429667,N
-0.056063,-0.018422,A
-0.300742,0.120178,N
-0.213218,0.009791,A
-0.010332,-0.013755,A
0.165272,0.110195,M
0.121394,-0.029913,C
0.02705,0.197193,I
0.227583,0.607714,A
0.185278,0.776357,N
-0.582156,-0.253431,C
0.368654,0.170282,I
0.446317,0.732746,A
0.164566,-0.857119,M
-0.739131,0.188353,C
0.263244,0.24332,I
0.00123,0.006892,M
0.04898,-0.234998,C
0.166801,0.729729,N
-0.237387,-0.071946,N
0.310144,0.584551,A
0.560399,-0.414676,I
-0.067157,-0.348458,C
-0.012625,0.010157,I
-0.784614,-0.604703,M
-0.085825,-0.792727,M
-0.090801,-0.063186,A
0.946194,0.038808,A
0.410836,-0.364027,M
0.037962,0.143079,I
-0.219918,-0.86403,M
-0.482956,-0.421358,C
0.403901,0.213145,I
-0.153143,-0.917899,I
0.354683,0.760528,N
-0.158301,0.429018,A
0.01713,0.179219,I
0.182389,0.138881,M
-0.227292,0.217314,A
-0.286882,0.957966,C
0.179093,-0.554092,M
-0.803402,0.034928,C
-0.769576,0.340079,C
0.109677,-0.378509,C
0.003993,0.054665,M
0.0006,0.049806,I
-0.737149,0.530819,C
0.458353,-0.635511,I
0.063452,0.138376,I
0.027444,0.076651,M
0.032511,-0.007682,C
0.031721,-0.754484,I
0.072062,0.250076,I
-0.667178,-0.70024,M
-0.019214,-0.283607,C
-0.062588,-0.017592,A
0.762741,0.525752,N
-0.322645,-0.759689,M
-0.026964,-0.049778,N
-0.031167,0.55664,A
0.022832,-0.013659,C
0.044996,0.190806,I
0.028146,0.044211,M
-0.294651,0.58625,N
-0.006621,0.656698,A
0.005111,0.614302,A
-0.226538,0.46862,A
-0.229173,-0.798739,M
-0.782463,0.486519,C
0.567158,-0.250274,I
0.75775,0.367967,A
-0.151569,-0.097899,N
-0.007186,0.032215,I
0.244183,0.099435,M
0.497063,0.519707,A
-0.270604,-0.452342,C
-0.749213,0.102198,C
-0.562361,0.778526,C
-0.23814,0.482098,A
0.304702,0.714279,N
0.227255,-0.740885,I
0.067268,0.181152,I
-0.226978,0.376338,A
0.028684,-0.012789,C
-0.024258,0.049596,I
-0.057564,0.713224,N
-0.403192,0.216605,N
0.213861,0.269531,I
0.077673,-0.061092,C
0.258475,0.235796,I
0.38823,-0.731303,I
-0.267134,-0.043508,N
0.357596,0.735878,N
-0.489294,0.85833,C
-0.17275,-0.019393,A
0.285784,0.802821,N
0.371064,0.126017,I
-0.129525,-0.087716,N
0.100051,-0.049037,C
0.788617,0.328162,A
-0.01086,-0.025814,N
-0.333677,-0.313859,C
0.42928,-0.422788,M
-0.140538,-0.951874,I
-0.143348,-0.984821,I
0.087531,-0.902949,I
-0.221532,0.366073,A
0.896976,0.120102,A
0.003437,-0.001072,C
-0.555572,0.775032,C
0.356562,0.051572,M
-0.331077,-0.449804,C
0.019442,0.177373,I
-0.081743,-0.879587,I
0.072621,-0.722706,M
-0.221334,0.150143,A
0.002973,0.113584,I
-0.291392,0.91302,C
-0.481344,-0.756177,M
0.274367,0.225699,I
0.492723,-0.180967,I
-0.060408,-0.803694,M
-0.244234,0.151217,A
0.060703,-0.018339,C
0.316685,-0.063887,M
0.217914,-0.687222,M
-0.132105,0.709755,N
0.037105,-0.875389,I
0.024267,0.777177,N
-0.015455,-0.019911,A
0.716905,0.612289,N
-0.749477,-0.053018,C
0.438652,0.062548,I
0.013042,0.063691,M
0.7871,0.454266,N
0.09359,-0.945168,I
0.452333,-0.104701,M
-0.215749,0.648594,N
-0.372438,0.202405,N
-0.146929,0.663666,N
0.519747,0.541191,A
-0.020434,-0.035554,N
0.523686,0.096519,I
-0.038129,-0.006062,A
0.002638,0.210225,I
-0.457564,-0.414097,C
0.406713,0.132286,I
-0.788947,0.403575,C
0.384412,0.727214,N
-0.312323,-0.775864,M
0.092267,0.165678,M
-0.287364,0.282373,A
0.385042,0.05304,I
-0.024232,-0.013636,A
0.489494,-0.219625,M
0.0871,0.067873,M
0.798196,0.394082,A
-0.271783,0.120896,A
0.598512,0.055939,I
-0.062596,-0.959152,I
-0.777285,0.470863,C
-0.460425,-0.339931,C
-0.008587,-0.005508,A
-0.23798,0.041946,A
-0.217356,0.116162,A
0.105328,0.224356,I
0.358782,-0.044018,M
0.041519,-0.347196,C
0.053083,0.081925,M
0.066266,0.115347,M
0.606373,-0.232252,I
0.094166,-0.108453,C
0.108233,-0.205033,C
0.071512,-0.249818,C
-0.267853,0.395776,A
0.431754,0.100465,I
0.052676,-0.791408,M
-0.444616,0.114378,N
-0.857022,-0.513336,M
-0.182372,0.017779,A
0.056033,0.11489,M
0.741504,-0.312234,I
-0.092461,-0.040196,A
-0.572642,-0.734549,M
0.520175,0.064064,I
0.603107,-0.004025,I
-0.363529,0.015824,N
0.14497,-0.117547,C
0.506217,-0.321199,I
-0.314203,0.163659,A
-0.154101,0.021771,A
-0.110342,-0.056629,N
-0.057718,-0.060777,N
0.65329,0.685842,N
-0.012781,-0.872681,I
-0.107268,-0.11054,N
0.775213,0.310723,A
0.339173,0.031887,M
0.05353,0.171684,I
-0.681362,-0.697676,M
0.064736,0.248973,I
0.559155,-0.452232,I
0.638371,0.532279,A
0.500912,0.512648,A
-0.16931,0.417679,A
0.165626,-0.684796,M
0.58431,0.75588,N
-0.683452,-0.091412,C
-0.119347,0.415069,A
-0.25727,0.226046,A
0.0299,-0.732136,M
-0.236614,0.017323,A
0.881612,0.367108,A
0.286932,0.683787,N
-0.569803,-0.241642,C
0.088644,-0.293988,C
-0.345028,0.344114,N
-0.30593,-0.7812,M
0.407004,-0.218808,M
-0.184309,0.084703,A
0.228996,0.247064,I
0.545238,-0.419492,I
-0.322131,0.035349,N
0.820916,0.364942,A
0.625642,0.478021,A
0.036132,-0.008004,C
-0.158554,-0.369499,C
0.698115,0.59517,N
-0.005601,0.162136,I
-0.274585,0.016075,A
0.198798,0.102887,M
-0.424257,-0.374821,C
0.699691,0.578987,N
0.807604,0.259819,A
0.005299,0.117304,I
0.416815,0.190516,I
0.143179,-0.036787,C
0.431212,-0.636668,M
0.732344,0.562744,N
0.209594,0.167103,M
0.110767,-0.074026,C
-0.541776,-0.293825,C
0.490761,-0.324455,M
-0.513415,-0.756155,M
-0.253969,0.203537,A
0.022159,0.277974,I
0.0145,-0.00173,C
0.453549,0.125883,I
0.453512,-0.524448,I
-0.26138,0.067094,A
-0.00031,-0.001159,N
0.963742,-0.052911,A
0.148063,-0.732536,M
0.397534,0.545934,A
-0.823489,-0.011163,C
-0.05511,0.488801,A
0.50609,-0.053427,M
-0.708035,0.545132,C
-0.62505,-0.159701,C
-0.469397,-0.344614,C
0.635687,0.526431,A
-0.820656,0.220529,C
-0.279412,0.328537,A
0.466844,0.474893,A
-0.066085,-0.040323,A
-0.195412,-0.040868,A
0.425747,0.683863,N
0.21767,0.139345,M
-0.180936,0.6747,N
0.555263,-0.193211,I
0.143196,0.161236,M
-0.806434,0.529613,C
-0.761935,-0.5951,M
0.019158,0.155858,I
-0.096533,-0.021135,A
0.164578,-0.789796,I
0.329526,0.620917,A
0.499233,-0.298598,M
-0.158243,0.529574,A
-0.203915,-0.438392,C
0.848234,0.419705,N
0.474816,-0.028903,M
-0.054848,0.103148,I
-0.813757,0.336997,C
0.98859,0.048892,A
0.524185,-0.179636,M
0.161366,0.756741,A
-0.060123,-0.342025,C
0.411957,0.727415,N
0.329405,0.70124,N
0.414217,-0.007403,M
0.203589,-0.655866,M
-0.365282,0.444215,N
0.486349,-0.649441,I
0.52228,0.644775,N
0.241517,0.246459,I
0.420742,0.729768,N
-0.203996,0.028956,A
-0.12291,-0.069966,N
-0.783389,0.297476,C
0.023485,0.702548,N
-0.815802,0.163204,C
0.862049,0.312619,N
-0.115887,-0.075713,N
-0.211075,0.060752,A
0.388214,0.57108,A
-0.192506,-0.007141,A
0.136711,-0.105745,C
0.376791,0.263335,I
0.648411,-0.448057,I
0.550583,-0.108188,I
0.625576,-0.219396,I
0.395802,-0.055544,M
-0.03692,-0.024318,A
-0.034982,0.205282,I
0.952488,0.013984,A
0.181971,0.627685,A
-0.367465,0.485797,N
0.444048,0.17502,I
0.261813,0.077541,M
-0.113457,-0.441754,C
-0.354577,0.077147,N
0.108862,-0.156255,C
-0.067511,0.11555,I
0.009038,-0.938144,I
0.404526,-0.648768,I
-0.093189,-0.849676,I
0.649644,0.685719,N
0.511037,0.709981,N
-0.233583,-0.103414,N
0.158611,-0.10862,C
-0.002474,-0.015608,N
0.26527,0.595521,A
0.441694,-0.343127,M
0.094791,-0.841447,I
0.964209,-0.224491,A
0.002247,0.030323,M
0.521947,0.024138,I
-0.748071,0.078227,C
-0.236837,0.292647,A
-0.430937,0.119838,N
0.395388,-0.648293,I
0.143722,0.095639,M
0.435675,-0.552155,I
-0.576019,-0.21639,C
0.964388,0.003104,A
0.553677,-0.462363,I
0.143788,0.59376,A
-0.306141,0.6051,N
-0.565489,0.811624,C
-0.527342,-0.220833,C
-0.465362,-0.297093,C
0.352636,0.219335,I
-0.76283,-0.037535,C
-0.20026,0.058543,A
0.462466,-0.052997,M
-0.02006,0.558151,A
-0.19929,0.447969,A
0.860566,0.497853,N
0.59888,-0.51269,I
0.270944,-0.85424,I
-0.288986,0.531201,N
0.032988,0.061756,M
0.469454,0.61909,A
-0.038411,0.094081,I
0.110446,-0.051881,C
-0.072764,-0.397882,C
-0.014271,-0.305528,C
0.019433,0.667251,A
0.474167,-0.368823,M
0.121478,-0.068433,C
-0.391055,0.15069,N
0.063122,-0.713356,M
-0.373711,-0.907025,I
0.116762,-0.071333,C
0.054136,-0.02726,C
-0.257202,0.170643,A
0.4918,0.181736,I
-0.795576,0.203395,C
-0.081966,-0.05265,A
-0.298689,-0.014882,N
0.268359,0.138214,M
0.062239,-0.015799,C
-0.280176,-0.308966,C
0.079485,0.123454,M
0.442257,0.572142,A
-0.274954,0.078926,A
0.910781,0.166001,A
0.332414,0.03877,M
0.348518,0.68813,N
0.138395,-0.677753,M
0.097662,0.133034,M
0.660633,0.528741,A
0.614721,-0.264308,I
0.525666,-0.135738,M
-0.261052,-0.000051,N
0.380447,-0.101983,M
-0.049278,-0.91686,I
0.025859,0.162792,I
0.120358,0.155755,M
0.317492,-0.451447,M
-0.22581,-0.080255,N
0.987512,0.023768,N
0.54558,0.736773,N
-0.599599,-0.176102,C
0.093145,-0.135021,C
-0.230676,0.089554,A
0.235576,0.182275,I
0.000194,0.016202,M
0.519211,-0.355273,M
-0.370195,0.289731,N
-0.000211,0.001586,M
0.078123,-0.098634,C
0.516104,-0.219681,M
-0.029781,0.082401,I
-0.154972,0.618199,N
-0.178281,0.52338,A
-0.22269,0.463369,A
-0.65186,-0.265197,C
-0.349053,-0.381249,C
-0.058338,0.121552,I
0.053135,-0.1835,C
0.260547,0.118084,M
0.062279,-0.274479,C
0.511102,-0.000726,I
0.202846,-0.909849,I
0.120066,-0.038949,C
-0.568686,-0.291247,C
-0.264972,0.171561,A
-0.000209,0.000562,M
0.668244,0.470325,A
0.366178,-0.083036,M
-0.145761,-0.878163,I
0.339296,-0.540449,M
-0.33377,0.418255,N
0.042517,-0.027821,C
-0.009693,0.092914,M
0.081998,0.11128,M
0.047085,0.221701,I
0.148518,-0.085226,C
0.195387,-0.639553,M
-0.235939,0.261586,A
-0.10175,-0.03859,A
-0.361279,0.17965,N
0.222214,0.754307,N
-0.209187,-0.100431,N
-0.683787,0.495372,C
-0.264631,0.449839,N
0.230806,-0.780971,I
-0.159957,0.421777,A
0.486346,-0.140023,M
0.177094,0.555574,A
-0.329608,0.150332,N
-0.634911,-0.081558,C
0.69907,0.634958,N
0.427808,-0.069937,M
0.04063,0.12772,M
0.671549,0.584633,N
-0.173747,-0.114426,N
-0.353968,0.014654,N
-0.781172,0.100085,C
-0.017352,0.070511,I
0.01495,-0.324721,C
-0.391593,-0.387785,C
0.884818,0.223393,A
0.614332,0.435006,A
0.002622,0.044933,M
-0.091946,-0.311373,C
0.097821,-0.892636,I
-0.107985,-0.819885,M
0.232717,0.248518,I
0.356183,0.007917,M
-0.12972,-0.734787,M
0.483737,0.092482,I
0.445847,0.188601,I
0.586202,-0.110466,I
-0.631739,-0.708962,M
0.12973,-0.078498,C
0.329103,-0.780415,I
0.646276,0.597821,N
0.11253,-0.189559,C
0.716222,0.566828,N
-0.797907,-0.58333,M
0.113582,-0.790037,M
0.423494,-0.172005,M
0.395853,0.033639,M
0.311931,0.24148,I
0.069977,-0.059137,C
-0.160173,-0.443454,C
0.433384,-0.127995,M
0.492314,-0.385237,M
0.271615,0.791669,N
-0.714091,0.529823,C
0.339019,0.084827,M
0.081331,-0.036676,C
-0.287719,0.325037,A
0.309532,0.236396,I
-0.262308,-0.389383,C
-0.184458,0.202144,A
0.119517,-0.092988,C
0.033918,-0.75539,M
-0.092542,-0.024064,A
-0.087344,-0.017181,A
0.601615,0.450097,A
0.539978,-0.028087,I
0.07792,0.21581,I
-0.132301,-0.369507,C
0.181329,0.784066,N
0.03392,0.078829,M
-0.267238,0.315781,A
-0.253073,0.148961,A
0.330498,0.608817,A
0.185981,0.590949,A
-0.5863,-0.798211,M
0.400198,-0.079827,M
-0.206762,-0.790573,M
0.079126,-0.210462,C
-0.174806,0.029248,A
-0.806786,0.440867,C
0.228771,-0.788654,I
0.120159,-0.074969,C
-0.070076,0.476774,A
0.76584,0.37283,A
0.276792,0.5783,A
0.491574,0.74142,N
-0.025986,-0.375176,C
0.090645,0.171339,I
-0.832309,0.202427,C
-0.002113,0.698336,N
0.145515,-0.888138,I
-0.262959,0.295659,A
0.300194,0.020004,M
-0.022946,0.031792,I
0.850471,0.50948,N
-0.151056,0.548493,A
0.606963,0.545337,A
-0.727559,0.236891,C
-0.034013,-0.030085,N
-0.589277,-0.807684,I
0.191289,-0.639956,M
0.192094,0.257508,I
-0.748171,0.165017,C
-0.40279,0.108252,N
-0.627448,-0.760073,M
0.433338,-0.358662,M
-0.054206,-0.756612,M
0.053829,0.105932,M
-0.183594,0.334391,A
0.450278,0.087451,I
0.945253,0.166422,A
0.259621,0.695897,A
0.094633,0.162721,M
0.200936,0.109522,M
-0.182133,-0.955185,I
-0.043877,0.153899,I
-0.041375,0.075413,I
-0.35393,0.044136,N
-0.023147,0.086991,I
-0.203267,0.619642,N
-0.27422,0.142122,A
0.37718,0.188107,I
-0.355705,0.36924,N
0.278408,0.081378,M
-0.774687,-0.066725,C
0.082578,0.208702,I
0.470494,-0.000644,M
-0.010735,0.101655,I
0.423127,-0.319337,M
0.742499,0.544215,N
0.005387,0.159141,I
-0.259785,0.326042,A
-0.213122,-0.110462,N
-0.140074,-0.041978,A
0.2621,-0.731837,I
0.161389,0.56013,A
0.016481,-0.936642,I
-0.276621,-0.345365,C
-0.015667,0.086409,I
0.135749,-0.085876,C
0.00968,0.143102,I
0.034728,-0.359398,C
-0.382999,0.448944,N
-0.398002,-0.748084,M
0.139384,0.766384,N
0.103264,0.463327,A
-0.436591,-0.847776,M
-0.224562,0.017533,A
0.072807,-0.043509,C
0.583031,0.623424,A
-0.055196,0.173257,I
-0.731669,0.568199,C
0.369235,0.611515,A
0.026534,-0.310732,C
0.999658,-0.016856,A
-0.287674,0.247478,A
0.498285,0.014614,I
-0.032636,0.046257,I
0.229579,0.231261,I
-0.038734,0.648374,N
0.321597,0.255091,I
0.47748,-0.003908,I
-0.383853,0.919277,C
0.961694,-0.149172,A
-0.133458,0.664262,N
-0.153915,0.439311,A
0.047253,0.316961,I
0.575074,-0.059221,I
-0.020547,0.056598,I
-0.586925,-0.040455,C
0.488938,-0.175568,M
0.009888,0.025345,M
0.103993,-0.182951,C
-0.542208,-0.203436,C
-0.341926,0.421449,N
-0.612164,-0.221281,C
-0.045442,-0.043653,N
-0.722475,0.054733,C
-0.038897,-0.698458,M
0.014922,0.176606,I
0.385704,0.041008,M
0.321317,-0.303058,M
0.262969,0.735987,N
-0.440718,0.42596,N
0.330548,0.725397,N
-0.142775,0.013678,A
0.649576,0.655143,N
-0.387853,0.344116,N
-0.273289,0.186154,A
-0.28981,0.634705,N
-0.140019,-0.067018,A
-0.306519,0.014492,N
-0.3827,-0.818976,M
0.11049,-0.154125,C
0.471636,-0.015611,I
0.099521,0.167505,M
0.461414,-0.779447,I
-0.165685,-0.404683,C
0.268086,0.16206,M
0.320364,-0.633773,M
-0.309983,-0.037666,N
0.38342,0.534661,A
-0.089485,-0.967063,I
-0.312045,-0.717651,M
0.677888,0.447662,A
-0.427161,-0.789419,M
0.235453,-0.654049,M
-0.377824,0.276673,N
-0.343477,-0.814735,M
-0.432635,0.019777,N
0.144999,-0.657537,M
0.28251,0.058274,M
0.038376,-0.006991,C
-0.020428,0.163159,I
-0.200116,-0.049892,A
-0.215145,-0.075007,N
-0.04315,-0.375605,C
-0.000746,-0.000666,A
0.359232,0.631983,A
0.575591,-0.134595,I
0.317605,0.266314,I
0.525216,0.595948,A
0.061546,-0.370397,C
-0.202785,0.085425,A
-0.28412,-0.063172,N
0.038444,0.68526,N
0.123598,0.132279,M
0.2793,0.088077,M
-0.229193,0.226265,A
0.882378,0.465419,N
0.38846,0.142821,I
-0.315736,-0.48452,C
0.221139,0.175081,I
0.138808,0.145981,M
-0.66341,-0.721576,I
0.045883,-0.040215,C
-0.168808,0.689375,N
0.098061,-0.34667,C
0.071452,-0.216352,C
-0.015913,-0.413777,C
0.050438,0.538351,A
0.462879,-0.358571,M
0.048551,-0.036618,C
0.430328,0.532619,A
0.106384,-0.225406,C
0.079388,0.086792,M
-0.516871,-0.740418,M
-0.153655,-0.767935,M
-0.401365,-0.421622,C
0.207038,0.217466,M
0.201759,0.587654,A
-0.01539,0.707374,N
0.4284,-0.162803,M
-0.047011,-0.026183,A
-0.350575,-0.790525,M
-0.586317,-0.263311,C
0.927887,0.110023,A
-0.667096,-0.16391,C
-0.661273,-0.664389,M
-0.006185,0.164517,I
0.710838,0.410321,A
0.572688,-0.034313,I
-0.364288,0.213584,N
-0.162846,0.562624,N
0.029747,0.053956,M
-0.032677,-0.804698,M
0.073552,-0.048708,C
0.918458,0.378519,N
0.019401,-0.000317,C
0.347848,0.178729,I
-0.753261,-0.127364,C
0.212566,0.129006,M
-0.300415,0.022557,N
0.193381,0.226022,I
-0.250653,-0.026508,N
-0.13543,0.690179,N
-0.383139,-0.387466,C
-0.129898,-0.796235,M
0.018943,0.21481,I
-0.685392,-0.077304,C
0.113504,0.099937,M
0.517496,-0.615265,I
-0.587054,0.700784,C
-0.105932,-0.114288,N
0.827129,0.343394,A
-0.296655,0.308909,A
0.001118,0.004463,M
-0.161653,-0.034208,N
-0.24229,-0.482042,C
-0.221974,0.057282,A
-0.013294,0.021179,I
0.834422,0.506653,N
-0.160524,0.324766,A
0.440784,0.043126,M
0.227317,0.226169,I
0.061734,0.70645,N
0.09106,-0.131842,C
-0.582955,-0.326444,C
0.171952,0.713314,N
0.22391,-0.640527,M
-0.093231,0.600123,A
0.521539,-0.600229,I
-0.28016,0.405536,A
0.354535,0.067331,M
0.170614,0.116936,M
0.488962,-0.497751,I
-0.456922,-0.733968,M
0.530283,0.535105,A
0.08199,0.735392,N
-0.159345,-0.080745,N
0.613075,-0.388014,I
-0.505906,-0.346379,C
-0.569572,-0.225867,C
0.045603,0.112104,M
-0.288276,0.256211,A
0.017241,0.258878,I
-0.689397,0.167874,C
-0.385654,-0.866219,I
0.619932,0.671602,N
-0.378241,-0.378232,C
-0.585905,0.620999,C
-0.097434,-0.077704,N
0.662291,0.534342,A
0.363433,-0.495783,M
0.363456,0.577716,A
0.195996,-0.736313,M
0.145562,0.084744,M
0.052156,0.264154,I
0.093943,-0.21742,C
0.011486,0.034969,M
-0.119894,0.469428,A
0.506859,-0.038273,I
-0.833127,-0.518311,M
-0.175898,-0.099806,N
-0.313949,0.33961,N
-0.233145,0.189842,A
0.187442,-0.809344,I
-0.018336,-0.040447,N
-0.230009,0.311327,A
0.117561,0.222955,I
0.475499,-0.145628,M
-0.6904,-0.12896,C
0.074087,-0.12491,C
0.783565,0.213622,A
0.02709,0.126355,I
-0.185924,-0.096861,N
-0.58767,0.680565,C
0.227535,0.075225,M
-0.214677,0.058269,A
-0.163361,-0.120913,N
-0.237076,-0.825399,M
0.461142,-0.211911,M
-0.384939,0.317054,N
-0.180695,-0.014,A
-0.283527,-0.008568,N
0.441913,-0.443278,M
-0.004517,0.006605,I
-0.289657,0.128949,N
0.138469,-0.178922,C
0.493052,0.552549,A
0.050995,-0.345729,C
0.750206,0.368372,A
-0.265746,0.329725,A
-0.650279,0.684565,C
0.001395,0.156625,I
0.918768,0.074509,A
-0.022681,0.046359,I
0.10158,-0.266986,C
-0.211022,-0.002953,A
-0.813381,0.067331,C
-0.151527,0.431033,A
0.203642,0.753316,N
-0.750809,0.037607,C
0.006345,0.047387,M
0.384403,0.598296,A
0.255528,0.730556,N
0.08619,-0.06998,C
-0.285543,-0.84905,M
0.291462,0.216499,I
-0.322213,0.255922,N
0.084209,-0.321625,C
0.572496,-0.004609,I
0.110202,0.300068,I
0.446951,-0.71071,I
0.912078,0.268542,A
0.639711,-0.081871,I
-0.036258,-0.074902,N
0.012284,-0.35666,C
-0.088538,-0.773908,M
-0.351405,-0.296674,C
0.266676,0.242239,I
0.105935,0.184837,M
-0.197584,0.597926,N
0.450316,0.104544,I
-0.406543,0.863251,C
0.377938,-0.464874,M
-0.1904,0.605497,N
-0.001189,0.055398,M
-0.333129,-0.034078,N
0.298373,0.106657,M
0.069385,0.09299,M
0.937651,0.158721,A
0.447482,-0.083961,M
0.424286,-0.242098,M
-0.70005,-0.642488,M
-0.275446,-0.345791,C
-0.735484,-0.148621,C
0.446638,0.5771,A
-0.724743,0.048219,C
0.519614,0.058568,I
0.146041,0.64398,A
-0.674059,0.700853,C
0.040453,0.217921,I
0.916602,0.387637,N
0.592807,-0.433411,I
-0.817304,0.251657,C
-0.332432,-0.017007,N
-0.579666,0.735651,C
-0.207621,-0.458701,C
0.453964,-0.201562,M
0.393014,0.65067,N
-0.143925,0.016158,A
-0.101477,-0.095908,N
0.399867,0.045795,M
0.039134,0.125046,I
0.100095,0.284994,I
-0.305909,0.238797,A
-0.036375,-0.862606,I
0.382302,-0.648676,I
0.538741,-0.302226,I
0.326892,0.220448,I
0.043736,-0.261623,C
-0.20896,-0.36972,C
0.359939,-0.75074,I
-0.279,-0.072466,N
0.038329,0.821471,N
0.413652,0.246826,I
0.413289,-0.193375,M
-0.163242,-0.007889,A
-0.072438,-0.10822,N
-0.712654,0.285604,C
0.508899,-0.604721,I
0.512802,-0.407071,I
0.443289,-0.367346,M
0.757827,0.473478,N
-0.071829,-0.035709,A
0.08196,-0.177644,C
-0.328747,0.928729,C
